External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
K3P3Y6,D,5,0.9739537239074707,0.8654161095619202,0.7163636088371277,0.9039879441261292,0.9492298364639282,0.7627607583999634,0.5580736398696899,0.8247974514961243,10.0,4.242640687119285,9.0,5.477225575051661
K3R0Y7,C,4,0.9801113605499268,0.9167920351028442,0.8574687242507935,0.8738675117492676,0.9609984159469604,0.8463675379753113,0.7504991292953491,0.7759899497032166,9.0,5.0990195135927845,7.615773105863909,8.06225774829855
K4T7Y0,F,6,0.9923361539840698,0.9695695638656616,0.90336674451828,0.947639524936676,0.9847888946533203,0.9409364461898804,0.8237637877464294,0.9004894495010376,8.0,2.8284271247461903,4.47213595499958,5.385164807134504
K5K6N1,B,3,0.9863349199295044,0.9468607902526855,0.7955582141876221,0.9242696762084961,0.9730383157730103,0.8990840911865234,0.6605202555656433,0.8592020273208618,5.0,7.280109889280518,9.899494936611665,8.306623862918075
K5L2U3,F,6,0.9946193695068359,0.9185280799865723,0.8940536975860596,0.9443432092666626,0.9892963171005249,0.8493314385414124,0.8084060549736023,0.8945550918579102,3.605551275463989,3.1622776601683795,4.242640687119285,4.0
K5L4S1,D,5,0.9810380935668945,0.8645699620246887,0.7756679654121399,0.8899343609809875,0.9627819061279297,0.7614471316337585,0.6335437893867493,0.8016952872276306,4.0,8.48528137423857,10.344080432788601,5.656854249492381
K5M7V5,D,5,0.9758583903312683,0.9128438830375671,0.6929255723953247,0.7437596917152405,0.9528549909591675,0.8396621942520142,0.5301347374916077,0.5920520424842834,4.0,5.0,14.628738838327793,21.118712081942874
K5P0Y1,F,6,0.9910310506820679,0.9745216369628906,0.905807375907898,0.9579576849937439,0.9822215437889099,0.9503092765808105,0.8278316855430603,0.9193078875541687,8.306623862918075,2.0,29.5296461204668,9.433981132056603
K6N4N7,F,6,0.9946163892745972,0.9690724611282349,0.8978981971740723,0.9593384265899658,0.9892904162406921,0.940000593662262,0.8147143721580505,0.9218543767929077,4.0,2.23606797749979,3.1622776601683795,3.605551275463989
K7L2Y6,B,2,0.9830103516578674,0.881843626499176,0.7092962265014648,0.9120000004768372,0.9665883779525757,0.7886585593223572,0.549542248249054,0.8382353186607361,3.0,9.055385138137417,7.681145747868608,6.48074069840786
K7N0R7,D,5,0.9821978211402893,0.9291181564331055,0.73951256275177,0.8316469192504883,0.9650183320045471,0.8676196932792664,0.5866877436637878,0.711811363697052,4.0,7.874007874011811,12.083045973594572,41.15823125451335
K7O3Q0,C,4,0.9854058623313904,0.9079565405845642,0.7391790747642517,0.8208186626434326,0.9712315797805786,0.8314289450645447,0.5862680673599243,0.6960919499397278,4.47213595499958,55.65069631190611,42.485291572496,10.0
K9N0W0,B,2,0.9833762645721436,0.8992655873298645,0.835309624671936,0.9124743938446045,0.9672962427139282,0.8169687390327454,0.7171945571899414,0.8390371799468994,6.0,7.280109889280518,4.0,10.0
L1Q1Z5,B,2,0.9645752310752869,0.8773379325866699,0.7509779930114746,0.6980574727058411,0.9315744638442993,0.7814800143241882,0.6012528538703918,0.5361661314964294,9.797958971132712,7.211102550927978,9.273618495495704,15.524174696260024
L1Q9V8,F,6,0.994706928730011,0.9367427229881287,0.9019277691841125,0.9606195092201233,0.9894696474075317,0.8810122609138489,0.8213737607002258,0.9242231845855713,3.0,3.0,5.744562646538029,3.1622776601683795
L2V5Z0,C,4,0.9789460897445679,0.8854429125785828,0.7517967224121094,0.7146575450897217,0.9587603807449341,0.7944347858428955,0.6023030877113342,0.556005597114563,3.0,9.055385138137417,10.295630140987,15.0
L4Q2U3,F,6,0.9923694133758545,0.9687219858169556,0.9055476784706116,0.9232488870620728,0.9848544001579285,0.9393412470817566,0.8273980021476746,0.8574394583702087,4.0,2.23606797749979,3.0,10.63014581273465
L5Q6T7,B,2,0.9809762835502625,0.9104370474815369,0.8117634654045105,0.9247251152992249,0.9626628160476685,0.8355984091758728,0.6831665635108948,0.8599894642829895,9.0,7.280109889280518,7.615773105863909,7.0710678118654755
L5U7Y4,D,5,0.9878250956535339,0.936121940612793,0.7886162400245667,0.9100654721260071,0.9759430289268494,0.8799147009849548,0.651004433631897,0.834972620010376,3.0,4.242640687119285,22.20360331117452,6.48074069840786
L6T2T5,D,5,0.9759003520011902,0.6973096132278442,0.7125800251960754,0.7784728407859802,0.9529349207878113,0.5352842211723328,0.5534946322441101,0.6372947692871094,3.0,64.87680633323437,63.8200595424354,13.601470508735444
L7Y7Z2,B,2,0.9851855635643005,0.9318058490753174,0.8494506478309631,0.8806686401367188,0.9708036184310913,0.8723188638687134,0.7383000254631042,0.7867810130119324,4.0,7.0710678118654755,5.385164807134504,6.4031242374328485
L8M2U8,D,5,0.9801206588745117,0.9166051149368286,0.8208162188529968,0.8711225390434265,0.9610162973403931,0.8460490107536316,0.6960884928703308,0.7716714143753052,4.0,5.385164807134504,6.708203932499369,13.45362404707371
L8N7P0,C,4,0.9755523800849915,0.8244354724884033,0.7319393754005432,0.836396336555481,0.952271580696106,0.7013102769851685,0.5772116780281067,0.7187983393669128,8.0,33.83784863137726,28.861739379323623,13.379088160259652
L8N7Z0,B,3,0.9737382531166077,0.7106989026069641,0.7240122556686401,0.6663382053375244,0.9488206505775452,0.5512280464172363,0.5674131512641907,0.49963057041168213,8.0,21.18962010041709,11.313708498984761,37.603191353926334
M0P8U8,B,3,0.9796051383018494,0.8402741551399231,0.7098196148872375,0.8781709671020508,0.9600255489349365,0.7245454788208008,0.5501708388328552,0.7828028798103333,4.0,13.601470508735444,53.23532661682466,22.847319317591726
M1R4S1,F,6,0.9916819334030151,0.9330118298530579,0.8820623755455017,0.919456958770752,0.9835010766983032,0.8744350075721741,0.7890085577964783,0.8509212136268616,3.1622776601683795,4.242640687119285,4.69041575982343,4.242640687119285
M2P1R1,F,6,0.9943938851356506,0.9567447900772095,0.9140602946281433,0.9534707069396973,0.9888502955436707,0.9170764684677124,0.8417229056358337,0.9110788702964783,4.0,3.0,3.0,3.605551275463989
M2P5T8,D,5,0.9906725287437439,0.9468966722488403,0.8209459185600281,0.9154472947120667,0.981517493724823,0.8991489410400391,0.6962750554084778,0.8440782427787781,3.1622776601683795,4.358898943540674,4.47213595499958,10.816653826391969
M4P7Q6,B,2,0.97012859582901,0.9122917652130127,0.7367585897445679,0.8017892241477966,0.9419899582862854,0.8387284278869629,0.5832286477088928,0.6691554188728333,7.0,3.0,8.306623862918075,25.80697580112788
M4T4V6,B,2,0.9793564677238464,0.883255124092102,0.7890897989273071,0.7767213582992554,0.9595480561256409,0.790919303894043,0.6516501307487488,0.6349504590034485,9.0,5.0,9.899494936611665,10.246950765959598
M6M9N1,C,4,0.9776727557182312,0.904215931892395,0.7533855438232422,0.7365241050720215,0.9563207626342773,0.8251770734786987,0.6043452620506287,0.5829348564147949,7.0,8.06225774829855,6.082762530298219,9.9498743710662
M6V2Y0,B,3,0.986381471157074,0.9368816614151001,0.8143665194511414,0.9070389866828918,0.9731288552284241,0.8812581300735474,0.6868619322776794,0.8298914432525635,8.0,34.72751070837067,10.816653826391969,7.14142842854285
M8N3Z3,C,4,,,,,,,,,,,,
N1P8Q9,B,2,0.9822649955749512,0.9312593340873718,0.8220657110214233,0.8317090272903442,0.9651480913162231,0.8713613748550415,0.6978875398635864,0.7119023203849792,6.0,4.358898943540674,5.385164807134504,8.06225774829855
N1S7Z2,C,4,,,,,,,,,,,,
N2O7U5,D,5,0.9791746735572815,0.8528924584388733,0.7745031118392944,0.89900141954422,0.959199070930481,0.74351567029953,0.6319911479949951,0.8165327310562134,4.0,12.041594578792296,6.48074069840786,7.0
