External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
B2F4K5,B,2,0.9852845072746277,0.9017524123191833,0.8001213073730469,0.9363075494766235,0.9709958434104919,0.8210829496383667,0.6668351888656616,0.8802427053451538,3.1622776601683795,9.273618495495704,8.54400374531753,10.246950765959598
B2G5R2,A,1,0.9775071740150452,0.918574869632721,0.8315206170082092,0.881576657295227,0.9560039043426514,0.8494114279747009,0.7116262316703796,0.7882316708564758,9.0,3.1622776601683795,4.58257569495584,3.7416573867739413
B2L0L2,C,4,0.9755492210388184,0.8964571356773376,0.7563346028327942,0.8454747796058655,0.9522656202316284,0.8123446106910706,0.6081495881080627,0.7323138117790222,4.0,15.132745950421556,8.06225774829855,10.295630140987
B3D0N1,B,3,0.9849278926849365,0.9521223902702332,0.8291595578193665,0.8996587991714478,0.9703033566474915,0.9086198210716248,0.7081747055053711,0.8176180720329285,4.242640687119285,3.0,7.280109889280518,3.7416573867739413
B3E2W8,D,5,0.9717844128608704,0.8544943332672119,0.7837280035018921,0.7973333597183228,0.9451174139976501,0.7459538578987122,0.6443690061569214,0.6629711985588074,3.1622776601683795,14.730919862656235,14.071247279470288,28.478061731796284
B3F0V9,F,6,0.9921104907989502,0.9586331844329834,0.8484166860580444,0.9429638981819153,0.984344482421875,0.9205528497695923,0.7367393374443054,0.892082929611206,2.8284271247461903,3.0,3.1622776601683795,9.0
B3O1S0,F,6,0.9937289953231812,0.9646422266960144,0.9043492674827576,0.9637838006019592,0.9875361919403076,0.9316994547843933,0.8253992199897766,0.9300991892814636,4.0,5.0,2.23606797749979,3.1622776601683795
B3P3R1,F,6,0.9914071559906006,0.9592081904411316,0.9186562299728394,0.9442560076713562,0.9829607605934143,0.9216139316558838,0.8495506048202515,0.8943986296653748,3.605551275463989,4.242640687119285,2.23606797749979,6.557438524302
B3S2Z4,B,2,0.9861074686050415,0.863906979560852,0.6780884861946106,0.899372398853302,0.9725956320762634,0.7604192495346069,0.5129605531692505,0.817145049571991,3.605551275463989,9.055385138137417,4.58257569495584,6.708203932499369
B4E1K1,B,3,0.9812924861907959,0.9018585681915283,0.8245195150375366,0.8916816115379333,0.9632720947265625,0.821259081363678,0.7014318704605103,0.8045356273651123,4.0,5.744562646538029,4.898979485566356,5.196152422706632
B4I8Z7,C,4,,,,,,,,,,,,
B4O3V3,F,6,0.9913292527198792,0.9367271065711975,0.8815063834190369,0.9186195731163025,0.9828075766563416,0.8809847235679626,0.7881192564964294,0.8494879007339478,3.0,4.0,3.605551275463989,8.12403840463596
B4S1Y2,B,2,0.984523355960846,0.9403587579727173,0.8102828860282898,0.9040902256965637,0.9695184826850891,0.8874313235282898,0.6810718774795532,0.8249677419662476,3.3166247903554,4.0,4.47213595499958,4.242640687119285
B5F8L9,F,6,0.9949114322662354,0.9669584631919861,0.9053401350975037,0.9578863382339478,0.9898744225502014,0.9360306262969971,0.8270515203475952,0.9191763997077942,3.0,2.8284271247461903,3.0,5.656854249492381
B5L5Y4,B,3,0.9774048924446106,0.8978602290153503,0.7714015245437622,0.8151534795761108,0.9558083415031433,0.8146519064903259,0.6278711557388306,0.6879823803901672,9.0,4.58257569495584,5.916079783099616,8.06225774829855
B5T6V0,B,3,0.9802802801132202,0.8285995125770569,0.7900413870811462,0.8073593974113464,0.9613232612609863,0.7073580026626587,0.6529491543769836,0.6769511699676514,3.1622776601683795,7.0710678118654755,6.4031242374328485,24.698178070456937
B6D0U7,B,2,0.9828225374221802,0.9167223572731018,0.8078608512878418,0.8388732075691223,0.966225266456604,0.8462487459182739,0.6776564717292786,0.7224647998809814,4.358898943540674,24.919871588754223,22.02271554554524,31.272991542223778
B6I0T4,D,5,0.9424444437026978,0.41975706815719604,0.4392581284046173,0.3188405930995941,0.8911535739898682,0.2656281888484955,0.28144189715385437,0.18965516984462738,2.0,61.1228271597445,55.036351623268054,78.39642849007855
B7F5P0,B,3,0.9768756031990051,0.9378759860992432,0.806853711605072,0.843399167060852,0.9547964930534363,0.8830192685127258,0.6762404441833496,0.7292050719261169,11.0,5.385164807134504,8.602325267042627,32.69556544854363
B8H5H6,F,6,0.9925957322120667,0.9706443548202515,0.8961759209632874,0.9320763349533081,0.9853003025054932,0.9429630637168884,0.8118829727172852,0.8727930188179016,2.0,2.8284271247461903,3.0,4.69041575982343
B8J7R4,A,1,0.9845427870750427,0.9706619381904602,0.8778815269470215,0.866159200668335,0.9695562124252319,0.9429962635040283,0.7823429703712463,0.7639160752296448,3.605551275463989,2.449489742783178,3.605551275463989,36.46916505762094
B8P5Q9,C,4,0.9832409620285034,0.9145686626434326,0.8072831034660339,0.9118106365203857,0.9670343399047852,0.8425854444503784,0.6768438816070557,0.8379154801368713,5.0,7.0710678118654755,7.483314773547883,20.518284528683193
B9E0Q1,F,6,0.9959721565246582,0.963945746421814,0.9123957753181458,0.9501966834068298,0.9919766783714294,0.9304008483886719,0.8389042615890503,0.9051187038421631,2.23606797749979,4.242640687119285,3.1622776601683795,4.0
B9G4U2,D,5,0.9865766763687134,0.9553617835044861,0.8627500534057617,0.8908857703208923,0.9735089540481567,0.9145384430885315,0.7586283683776855,0.8032407760620117,4.0,3.605551275463989,9.0,12.529964086141668
B9H8N8,F,6,0.9951298832893372,0.9689295887947083,0.9061505794525146,0.9475015997886658,0.9903069138526917,0.9397317171096802,0.8284052610397339,0.9002403616905212,2.23606797749979,3.605551275463989,3.0,4.123105625617661
B9O1Q0,B,2,0.9870679974555969,0.9445866942405701,0.8570778965950012,0.9091833829879761,0.9744661450386047,0.8949921727180481,0.7499005198478699,0.8334887623786926,3.0,4.358898943540674,4.69041575982343,10.0
C0K1P0,F,6,0.9949061870574951,0.9670735001564026,0.9115191698074341,0.9415208697319031,0.9898639917373657,0.9362462162971497,0.8374233245849609,0.8895034193992615,3.0,3.0,5.0,5.0
C0L7V1,D,5,0.9792215824127197,0.8270212411880493,0.7810333967208862,0.8833510279655457,0.9592891335487366,0.7050606608390808,0.6407340168952942,0.7910731434822083,4.0,37.64306044943742,33.734255586866,35.185224171518364
C0N8P4,C,4,0.9910103678703308,0.9173996448516846,0.8226402997970581,0.9461301565170288,0.9821808934211731,0.8474037647247314,0.6987162232398987,0.8977676033973694,2.23606797749979,5.0990195135927845,4.0,3.605551275463989
C0S7W0,B,3,0.9803024530410767,0.9571899771690369,0.8541685342788696,0.8452661633491516,0.9613658785820007,0.9178948998451233,0.7454574108123779,0.7320008873939514,3.0,3.0,3.0,11.090536506409418
C0W2Y5,C,4,,,,,,,,,,,,
C1G5Q0,B,3,0.9865066409111023,0.9259501099586487,0.812915563583374,0.9150222539901733,0.9733726382255554,0.8621108531951904,0.6848000884056091,0.8433557748794556,4.0,5.0990195135927845,10.198039027185569,4.58257569495584
C1K8P5,F,6,0.9938904643058777,0.964509904384613,0.9027802348136902,0.9541556239128113,0.9878551363945007,0.9314526319503784,0.8227889537811279,0.9123304486274719,3.1622776601683795,2.23606797749979,2.8284271247461903,5.0
C2J0K3,F,6,0.9909859299659729,0.9352684020996094,0.8777618408203125,0.8914851546287537,0.9821329116821289,0.8784076571464539,0.7821528911590576,0.8042158484458923,3.0,7.0,6.324555320336759,10.099504938362077
C2L5P7,B,2,0.9892268776893616,0.9452990889549255,0.8487891554832458,0.9278930425643921,0.978683352470398,0.8962722420692444,0.737301230430603,0.8654854893684387,5.656854249492381,4.0,7.14142842854285,4.123105625617661
