External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
D1R0Y5,B,3,0.9798073768615723,0.925896406173706,0.738249659538269,0.8000691533088684,0.9604140520095825,0.862017810344696,0.5850996375083923,0.6667627096176147,4.0,5.0990195135927845,5.744562646538029,15.066519173319364
D1S5T8,D,5,0.9520732760429382,0.552075982093811,0.19328269362449646,0.012316910549998283,0.9085304141044617,0.38128793239593506,0.10698004066944122,0.0061966171488165855,4.0,9.539392014169456,57.879184513951124,44.11349000022555
D2U0V0,C,4,0.9733541011810303,0.788534939289093,0.677244246006012,0.7959844470024109,0.9480913877487183,0.6508936882019043,0.5119949579238892,0.6611080765724182,4.0,14.7648230602334,15.427248620541512,51.419840528729765
D3D4Y5,A,1,0.9887930154800415,0.9414458274841309,0.8570883274078369,0.9132106900215149,0.9778345227241516,0.889369547367096,0.7499164938926697,0.8402831554412842,3.7416573867739413,6.782329983125268,3.605551275463989,6.164414002968976
D3F3O5,A,1,0.9925011396408081,0.9699451327323914,0.9043252468109131,0.9086084365844727,0.9851138591766357,0.9416441321372986,0.8253591656684875,0.8325228691101074,4.0,4.358898943540674,3.605551275463989,12.328828005937952
D3F9H9,A,1,0.9847840666770935,0.8692072033882141,0.8680912256240845,0.9449986815452576,0.9700242280960083,0.7686706185340881,0.7669268250465393,0.8957321643829346,3.0,4.0,5.0,4.47213595499958
D3K5Q2,C,4,0.9301949143409729,0.5586223006248474,0.2798616290092468,0.17596034705638885,0.8694994449615479,0.3875613808631897,0.16269716620445251,0.09646739065647125,3.0,11.40175425099138,13.379088160259652,42.02380277890139
D3O9U9,A,1,0.9918436408042908,0.9544265866279602,0.9093086123466492,0.9158521294593811,0.983819305896759,0.9128260612487793,0.8336992859840393,0.8447667956352234,2.0,3.0,4.123105625617661,6.324555320336759
D3Q0W9,B,3,0.9854623079299927,0.9088159799575806,0.7470211386680603,0.8908476829528809,0.9713411927223206,0.8328714370727539,0.5961961150169373,0.8031788468360901,3.1622776601683795,13.490737563232042,9.273618495495704,18.788294228055936
D4M3Q2,A,1,0.9907869696617126,0.9692076444625854,0.9049685597419739,0.9173014163970947,0.9817421436309814,0.9402550458908081,0.8264316320419312,0.847236156463623,4.0,3.1622776601683795,3.605551275463989,7.280109889280518
